plot_id,loc_name,long_in_degrees,lat_in_degrees,start_date,end_date,climate_classification,depth_in_m,temp_degC_percentage_missing_values,no_of_data,net_no_of_data,daily_a_mean,daily_gm_mean,daily_median,daily_ninetieth_perc,weekly_a_mean,weekly_gm_mean,weekly_median,weekly_ninetieth_perc,biweekly_a_mean,biweekly_gm_mean,biweekly_median,biweekly_ninetieth_perc,monthly_a_mean,monthly_gm_mean,monthly_median,monthly_ninetieth_perc,annual_a_mean,annual_gm_mean,annual_median,annual_ninetieth_perc,contributor,database,study,spatial_blocks,duration_in_years
502,"Chile, Castro",-73.75805556,-42.48083333,1/1/2011 0:00,12/31/2021 23:00,Temperate,3,12.65036502,96432,84233,3.50E-08,1.89E-08,1.80E-08,9.31E-08,6.41E-08,4.19E-08,3.88E-08,1.54E-07,8.01E-08,5.57E-08,5.51E-08,1.77E-07,8.01E-08,5.57E-08,5.51E-08,1.77E-07,8.01E-08,5.57E-08,5.51E-08,1.77E-07,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_105,11.00810502
503,"Chile, Melinka",-73.74833333,-43.89833333,5/1/2011 0:00,12/31/2021 23:00,Temperate,3,9.840516504,93552,84346,1.61E-08,1.17E-08,1.24E-08,3.31E-08,3.15E-08,2.56E-08,2.53E-08,6.03E-08,3.93E-08,3.30E-08,3.26E-08,7.12E-08,3.93E-08,3.30E-08,3.26E-08,7.12E-08,3.93E-08,3.30E-08,3.26E-08,7.12E-08,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_107,10.6793379
504,"Chile, P. Chacabuco",-72.82,-45.46722222,1/1/2001 0:00,12/31/2021 23:00,Temperate,3,11.15004346,184080,163555,2.74E-08,1.91E-08,1.95E-08,5.38E-08,6.53E-08,5.56E-08,5.60E-08,1.09E-07,8.48E-08,7.37E-08,7.13E-08,1.51E-07,8.48E-08,7.37E-08,7.13E-08,1.51E-07,8.48E-08,7.37E-08,7.13E-08,1.51E-07,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_107,21.01358447
505,"Chile, P. Eden",-74.40861111,-49.12972222,10/1/2011 0:00,12/31/2021 23:00,Temperate,3,12.41989319,89880,78717,9.61E-09,7.68E-09,7.42E-09,1.84E-08,2.75E-08,2.31E-08,2.23E-08,5.03E-08,3.72E-08,3.18E-08,2.90E-08,6.50E-08,3.72E-08,3.18E-08,2.90E-08,6.50E-08,3.72E-08,3.18E-08,2.90E-08,6.50E-08,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_111,10.26015982
506,"Chile, C. Meteoro",-74.07222222,-52.96111111,1/1/2011 0:00,12/31/2021 23:00,Temperate,3,24.61008794,96432,72700,1.19E-08,9.64E-09,9.86E-09,2.14E-08,3.13E-08,2.85E-08,2.80E-08,4.77E-08,4.09E-08,3.77E-08,3.75E-08,6.36E-08,4.09E-08,3.77E-08,3.75E-08,6.36E-08,4.09E-08,3.77E-08,3.75E-08,6.36E-08,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_113,11.00810502
507,"Chile, P. Arenas",-70.86194444,-53.12361111,1/1/2002 0:00,12/31/2021 23:00,Temperate,3,13.70009126,175320,151301,7.98E-09,6.72E-09,6.69E-09,1.44E-08,1.73E-08,1.55E-08,1.53E-08,2.92E-08,2.19E-08,1.99E-08,1.97E-08,3.57E-08,2.19E-08,1.99E-08,1.97E-08,3.57E-08,2.19E-08,1.99E-08,1.97E-08,3.57E-08,"Calvete, Carolina",Hydrographic and Oceanographic Service o,"Calvete, Carolina",spatial_block_113,20.01358447
508,"United States, Fort Point ShoreStation",-122.4662,37.80663,1/1/2010 0:00,8/8/2021 0:00,Temperate,3,14.36045197,101689,87086,3.34E-08,2.57E-08,2.85E-08,6.34E-08,5.28E-08,4.46E-08,4.84E-08,9.17E-08,6.68E-08,5.84E-08,6.16E-08,1.14E-07,6.68E-08,5.84E-08,6.16E-08,1.14E-07,6.68E-08,5.84E-08,6.16E-08,1.14E-07,Jarrett Byrnes,Bodega Ocean Observing Node,Jarrett Byrnes,spatial_block_63,11.60821918
509,"Brazil, Minuano (Rio Grande)",-50.88817,-32.86567,5/24/2002 21:00,1/13/2004 11:00,Subtropical,0,7.907009118,14367,13231,4.75E-08,3.43E-08,3.33E-08,9.76E-08,1.30E-07,1.09E-07,1.07E-07,2.21E-07,1.83E-07,1.58E-07,1.48E-07,2.98E-07,1.83E-07,1.58E-07,1.48E-07,2.98E-07,1.83E-07,1.58E-07,1.48E-07,2.98E-07,Felipe Pimenta,Brazil's Navy,Felipe Pimenta,spatial_block_98,1.639954338
510,"Brazil, Minuano (Rio Grande)",-50.85083,-32.881,2/1/2004 1:00,10/15/2004 1:00,Subtropical,0,12.74112498,6169,5383,1.27E-08,1.04E-08,1.13E-08,2.23E-08,3.35E-08,3.05E-08,2.84E-08,5.24E-08,4.42E-08,4.03E-08,3.91E-08,6.92E-08,4.42E-08,4.03E-08,3.91E-08,6.92E-08,4.42E-08,4.03E-08,3.91E-08,6.92E-08,Felipe Pimenta,Brazil's Navy,Felipe Pimenta,spatial_block_98,0.704109589
511.1,"Canada, Vancouver Island",-125.076438,48.880526,7/16/2020 9:58,8/12/2020 21:58,Temperate,0.1,0,661,661,7.26E-08,6.16E-08,6.14E-08,1.24E-07,1.82E-07,1.75E-07,1.54E-07,2.43E-07,2.37E-07,2.33E-07,2.37E-07,2.72E-07,2.37E-07,2.33E-07,2.37E-07,2.72E-07,2.37E-07,2.33E-07,2.37E-07,2.72E-07,Chris Neufeld ,Same as PI,Chris Neufeld ,spatial_block_92,0.075342466
511.2,"Canada, Vancouver Island",-125.076438,48.880526,7/16/2020 10:05,8/12/2020 22:05,Temperate,1,0,661,661,8.28E-08,7.14E-08,7.52E-08,1.35E-07,1.90E-07,1.82E-07,1.60E-07,2.55E-07,2.49E-07,2.45E-07,2.49E-07,2.84E-07,2.49E-07,2.45E-07,2.49E-07,2.84E-07,2.49E-07,2.45E-07,2.49E-07,2.84E-07,Chris Neufeld ,Same as PI,Chris Neufeld ,spatial_block_92,0.075342466
511.3,"Canada, Vancouver Island",-125.076438,48.880526,7/16/2020 10:02,8/12/2020 22:02,Temperate,7.3,0,661,661,1.01E-07,8.01E-08,9.58E-08,1.76E-07,2.15E-07,2.00E-07,1.87E-07,3.13E-07,2.84E-07,2.75E-07,2.84E-07,3.42E-07,2.84E-07,2.75E-07,2.84E-07,3.42E-07,2.84E-07,2.75E-07,2.84E-07,3.42E-07,Chris Neufeld ,Same as PI,Chris Neufeld ,spatial_block_92,0.075342466
511.4,"Canada, Vancouver Island",-125.076438,48.880526,7/16/2020 9:58,8/12/2020 21:58,Temperate,8.3,0,661,661,6.44E-08,4.71E-08,3.99E-08,1.40E-07,1.68E-07,1.28E-07,1.37E-07,2.96E-07,2.60E-07,2.41E-07,2.60E-07,3.37E-07,2.60E-07,2.41E-07,2.60E-07,3.37E-07,2.60E-07,2.41E-07,2.60E-07,3.37E-07,Chris Neufeld ,Same as PI,Chris Neufeld ,spatial_block_92,0.075342466
511.5,"Canada, Vancouver Island",-125.076438,48.880526,7/16/2020 10:05,8/12/2020 22:05,Temperate,10.3,0,661,661,4.59E-08,3.04E-08,2.93E-08,6.95E-08,1.27E-07,8.29E-08,5.88E-08,2.64E-07,2.15E-07,1.66E-07,2.15E-07,3.24E-07,2.15E-07,1.66E-07,2.15E-07,3.24E-07,2.15E-07,1.66E-07,2.15E-07,3.24E-07,Chris Neufeld ,Same as PI,Chris Neufeld ,spatial_block_92,0.075342466
511.6,"Canada, Vancouver Island",-125.076438,48.880526,7/16/2020 10:02,8/12/2020 22:02,Temperate,11.3,0,661,661,4.23E-08,2.78E-08,2.64E-08,6.02E-08,1.22E-07,7.49E-08,4.79E-08,2.61E-07,2.09E-07,1.54E-07,2.09E-07,3.23E-07,2.09E-07,1.54E-07,2.09E-07,3.23E-07,2.09E-07,1.54E-07,2.09E-07,3.23E-07,Chris Neufeld ,Same as PI,Chris Neufeld ,spatial_block_92,0.075342466
511.7,"Canada, Vancouver Island",-125.076438,48.880526,7/16/2020 10:00,8/12/2020 22:00,Temperate,11.8,0,661,661,4.03E-08,2.74E-08,2.81E-08,5.40E-08,1.19E-07,7.05E-08,4.25E-08,2.60E-07,2.04E-07,1.41E-07,2.04E-07,3.22E-07,2.04E-07,1.41E-07,2.04E-07,3.22E-07,2.04E-07,1.41E-07,2.04E-07,3.22E-07,Chris Neufeld ,Same as PI,Chris Neufeld ,spatial_block_92,0.075342466
512.1,"Canada, Calvert Island",-127.966,51.65,5/1/2018 15:47,10/25/2020 14:17,Temperate,0.5,6.415279138,16336,15288,2.28E-08,1.46E-08,1.62E-08,5.09E-08,5.30E-08,3.97E-08,4.68E-08,1.01E-07,6.75E-08,5.27E-08,5.84E-08,1.28E-07,6.75E-08,5.27E-08,5.84E-08,1.28E-07,6.75E-08,5.27E-08,5.84E-08,1.28E-07,Jennifer Jackson,Same as PI,Jennifer Jackson,spatial_block_108,2.4875
512.2,"Canada, Calvert Island",-127.966,51.65,6/28/2021 17:00,8/20/2021 0:00,Temperate,1.6,20.62101911,1256,997,5.65E-08,5.19E-08,5.81E-08,9.04E-08,1.13E-07,1.06E-07,1.14E-07,1.51E-07,1.46E-07,1.44E-07,1.54E-07,1.66E-07,1.46E-07,1.44E-07,1.54E-07,1.66E-07,1.46E-07,1.44E-07,1.54E-07,1.66E-07,Jennifer Jackson,Same as PI,Jennifer Jackson,spatial_block_108,0.14326484
513.1,"Canada, Calvert Island",-128.0853667,51.6521,12/2/2017 16:10,6/4/2021 23:30,Temperate,0,0.219944729,368729,367918,2.33E-08,1.64E-08,1.59E-08,5.21E-08,4.91E-08,3.75E-08,3.43E-08,1.04E-07,6.27E-08,5.00E-08,4.54E-08,1.13E-07,6.27E-08,5.00E-08,4.54E-08,1.13E-07,6.27E-08,5.00E-08,4.54E-08,1.13E-07,Jennifer Jackson,Same as PI,Jennifer Jackson,spatial_block_108,3.507686454
513.2,"Canada, Calvert Island",-128.0853667,51.6521,12/2/2017 16:10,6/4/2021 23:30,Temperate,2,0.229979199,368729,367881,2.21E-08,1.43E-08,1.28E-08,5.50E-08,4.39E-08,3.21E-08,2.88E-08,9.37E-08,5.48E-08,4.24E-08,3.94E-08,1.08E-07,5.48E-08,4.24E-08,3.94E-08,1.08E-07,5.48E-08,4.24E-08,3.94E-08,1.08E-07,Jennifer Jackson,Same as PI,Jennifer Jackson,spatial_block_108,3.507686454
513.3,"Canada, Calvert Island",-128.0853667,51.6521,12/2/2017 16:10,6/4/2021 23:30,Temperate,5,0.229979199,368729,367881,1.67E-08,1.12E-08,1.04E-08,3.72E-08,3.32E-08,2.53E-08,2.46E-08,6.52E-08,4.25E-08,3.42E-08,3.55E-08,7.87E-08,4.25E-08,3.42E-08,3.55E-08,7.87E-08,4.25E-08,3.42E-08,3.55E-08,7.87E-08,Jennifer Jackson,Same as PI,Jennifer Jackson,spatial_block_108,3.507686454
513.4,"Canada, Calvert Island",-128.0853667,51.6521,12/2/2017 16:10,6/4/2021 23:30,Temperate,7,0.219944729,368729,367918,1.28E-08,9.01E-09,8.94E-09,2.82E-08,2.62E-08,2.07E-08,2.12E-08,5.07E-08,3.43E-08,2.83E-08,2.99E-08,6.44E-08,3.43E-08,2.83E-08,2.99E-08,6.44E-08,3.43E-08,2.83E-08,2.99E-08,6.44E-08,Jennifer Jackson,Same as PI,Jennifer Jackson,spatial_block_108,3.507686454
513.5,"Canada, Calvert Island",-128.0853667,51.6521,12/2/2017 16:10,6/4/2021 23:30,Temperate,10,0.229979199,368729,367881,1.15E-08,8.06E-09,8.29E-09,2.54E-08,2.39E-08,1.87E-08,1.91E-08,4.66E-08,3.12E-08,2.54E-08,2.72E-08,6.57E-08,3.12E-08,2.54E-08,2.72E-08,6.57E-08,3.12E-08,2.54E-08,2.72E-08,6.57E-08,Jennifer Jackson,Same as PI,Jennifer Jackson,spatial_block_108,3.507686454
514,"Canada, Choked Interior",-128.11869,51.675565,10/14/2016 23:00,10/22/2020 9:00,Temperate,7.8,16.09113867,35243,29572,1.48E-08,8.65E-09,7.55E-09,3.76E-08,2.96E-08,2.01E-08,1.81E-08,7.37E-08,3.79E-08,2.72E-08,2.41E-08,8.52E-08,3.79E-08,2.72E-08,2.41E-08,8.52E-08,3.79E-08,2.72E-08,2.41E-08,8.52E-08,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,4.023059361
515,"Canada, Addenbroke ",-127.863543,51.607333,10/14/2016 23:00,8/31/2019 14:00,Temperate,8.1,22.48175761,25216,19547,2.08E-08,1.14E-08,9.69E-09,5.59E-08,3.63E-08,2.40E-08,2.05E-08,8.97E-08,4.33E-08,2.94E-08,2.52E-08,9.89E-08,4.33E-08,2.94E-08,2.52E-08,9.89E-08,4.33E-08,2.94E-08,2.52E-08,9.89E-08,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,2.878424658
516,"Canada, Athabaskin ",-128.300805,52.024081,11/22/2017 13:00,7/11/2019 13:00,Temperate,7.8,62.32086683,14305,5390,7.62E-09,5.28E-09,5.10E-09,1.69E-08,1.67E-08,1.28E-08,1.06E-08,3.04E-08,2.18E-08,1.70E-08,1.60E-08,4.26E-08,2.18E-08,1.70E-08,1.60E-08,4.26E-08,2.18E-08,1.70E-08,1.60E-08,4.26E-08,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,1.632876712
517,"Canada, Bone Inlet",-128.3508,52.0775,11/22/2017 13:00,3/21/2019 13:00,Temperate,7.8,0,11617,11617,9.85E-09,6.60E-09,6.39E-09,2.35E-08,2.07E-08,1.56E-08,1.43E-08,4.44E-08,2.70E-08,2.17E-08,1.86E-08,5.12E-08,2.70E-08,2.17E-08,1.86E-08,5.12E-08,2.70E-08,2.17E-08,1.86E-08,5.12E-08,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,1.326027397
518,"Canada, Flat Island",-128.1236333,51.67448333,10/14/2016 23:00,8/16/2020 13:00,Temperate,6.3,17.70861203,33639,27682,1.35E-08,8.80E-09,8.03E-09,3.22E-08,2.80E-08,1.99E-08,1.77E-08,6.35E-08,3.55E-08,2.64E-08,2.34E-08,8.37E-08,3.55E-08,2.64E-08,2.34E-08,8.37E-08,3.55E-08,2.64E-08,2.34E-08,8.37E-08,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,3.839954338
519,"Canada, Sandspit ",-128.1163,51.67903539,10/14/2016 23:00,11/29/2017 10:00,Temperate,7.8,57.47056435,9852,4190,5.49E-09,4.61E-09,4.42E-09,9.94E-09,1.25E-08,1.08E-08,1.28E-08,1.94E-08,1.66E-08,1.32E-08,1.42E-08,3.13E-08,1.66E-08,1.32E-08,1.42E-08,3.13E-08,1.66E-08,1.32E-08,1.42E-08,3.13E-08,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,1.124543379
520,"Canada, Sandspit ",-128.1163,51.67904,11/29/2017 11:00,9/28/2019 6:00,Temperate,7.8,44.14150237,16028,8953,1.99E-08,1.19E-08,1.18E-08,5.11E-08,3.73E-08,2.66E-08,2.62E-08,7.79E-08,4.64E-08,3.44E-08,3.86E-08,9.49E-08,4.64E-08,3.44E-08,3.86E-08,9.49E-08,4.64E-08,3.44E-08,3.86E-08,9.49E-08,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,1.82956621
521.1,"Canada, Dawson ",-127.592,51.574,10/14/2016 23:00,6/28/2020 4:00,Temperate,2.8,17.47088186,32454,26784,2.52E-08,1.83E-08,1.82E-08,5.57E-08,5.98E-08,4.86E-08,4.97E-08,1.09E-07,7.72E-08,6.33E-08,6.16E-08,1.47E-07,7.72E-08,6.33E-08,6.16E-08,1.47E-07,7.72E-08,6.33E-08,6.16E-08,1.47E-07,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,3.704680365
521.2,"Canada, Dawson ",-127.592,51.574,11/22/2017 13:00,6/28/2020 2:00,Temperate,3.8,0.030747606,22766,22759,1.96E-08,1.34E-08,1.30E-08,4.47E-08,4.55E-08,3.67E-08,3.28E-08,8.73E-08,6.09E-08,4.95E-08,4.16E-08,1.16E-07,6.09E-08,4.95E-08,4.16E-08,1.16E-07,6.09E-08,4.95E-08,4.16E-08,1.16E-07,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,2.598744292
521.3,"Canada, Dawson ",-127.592,51.574,10/14/2016 23:00,8/31/2019 11:00,Temperate,4.8,22.48046643,25213,19545,3.04E-08,1.47E-08,1.15E-08,9.97E-08,5.39E-08,3.50E-08,2.59E-08,1.45E-07,6.44E-08,4.39E-08,3.24E-08,1.49E-07,6.44E-08,4.39E-08,3.24E-08,1.49E-07,6.44E-08,4.39E-08,3.24E-08,1.49E-07,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,2.878082192
521.4,"Canada, Dawson ",-127.592,51.574,10/14/2016 23:00,6/28/2020 5:00,Temperate,7.8,17.47034355,32455,26785,1.19E-08,7.83E-09,8.30E-09,2.62E-08,2.29E-08,1.80E-08,1.90E-08,4.43E-08,2.89E-08,2.33E-08,2.30E-08,5.18E-08,2.89E-08,2.33E-08,2.30E-08,5.18E-08,2.89E-08,2.33E-08,2.30E-08,5.18E-08,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,3.704794521
522,"Canada, Ethel Island",-127.5276,51.55408,11/22/2017 13:00,8/17/2020 14:00,Temperate,7.9,0.079239303,23978,23959,8.27E-09,5.98E-09,7.10E-09,1.60E-08,1.59E-08,1.31E-08,1.43E-08,2.69E-08,2.08E-08,1.81E-08,1.96E-08,3.30E-08,2.08E-08,1.81E-08,1.96E-08,3.30E-08,2.08E-08,1.81E-08,1.96E-08,3.30E-08,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,2.737100457
523,"Canada, Fish Egg - South Herring",-127.7648,51.60888,10/14/2016 23:00,8/17/2020 12:00,Temperate,7.8,17.58065474,33662,27744,1.73E-08,9.21E-09,8.08E-09,4.54E-08,3.44E-08,2.21E-08,1.98E-08,8.19E-08,4.30E-08,2.88E-08,2.54E-08,1.02E-07,4.30E-08,2.88E-08,2.54E-08,1.02E-07,4.30E-08,2.88E-08,2.54E-08,1.02E-07,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,3.842579909
524,"Canada, Golden ",-128.2126,51.90308,10/14/2016 23:00,7/16/2020 10:00,Temperate,7.6,17.26863675,32892,27212,9.38E-09,6.23E-09,5.84E-09,2.19E-08,1.93E-08,1.43E-08,1.22E-08,4.24E-08,2.67E-08,1.98E-08,1.73E-08,5.46E-08,2.67E-08,1.98E-08,1.73E-08,5.46E-08,2.67E-08,1.98E-08,1.73E-08,5.46E-08,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,3.754680365
525,"Canada, Kelpie Point",-127.9966,51.7339,10/14/2016 23:00,7/8/2020 8:00,Temperate,7.6,24.83026485,32698,24579,1.70E-08,1.05E-08,9.39E-09,4.21E-08,3.36E-08,2.51E-08,2.24E-08,7.30E-08,4.17E-08,3.25E-08,3.00E-08,7.96E-08,4.17E-08,3.25E-08,3.00E-08,7.96E-08,4.17E-08,3.25E-08,3.00E-08,7.96E-08,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,3.732534247
526,"Canada, Kildidt - North Herring ",-128.1591,51.86974,10/14/2016 23:00,8/14/2019 16:00,Temperate,7.8,28.71825877,24810,17685,1.60E-08,8.80E-09,8.37E-09,4.36E-08,3.14E-08,2.06E-08,1.92E-08,8.19E-08,3.86E-08,2.63E-08,2.56E-08,9.39E-08,3.86E-08,2.63E-08,2.56E-08,9.39E-08,3.86E-08,2.63E-08,2.56E-08,9.39E-08,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,2.832077626
527,"Canada, Koeye Midstream",-127.8629,51.78055,10/16/2016 23:00,8/16/2019 13:00,Temperate,4.6,22.84838957,24807,19139,4.92E-08,3.95E-08,4.18E-08,9.58E-08,7.56E-08,6.18E-08,5.36E-08,1.56E-07,8.79E-08,7.29E-08,6.34E-08,1.85E-07,8.79E-08,7.29E-08,6.34E-08,1.85E-07,8.79E-08,7.29E-08,6.34E-08,1.85E-07,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,2.83173516
528,"Canada, Koeye Mouth",-127.8794,51.77378,10/14/2016 23:00,8/16/2019 15:00,Temperate,8.2,40.33069156,24857,14832,1.50E-08,8.14E-09,7.76E-09,4.06E-08,2.80E-08,1.92E-08,1.77E-08,7.12E-08,3.35E-08,2.41E-08,2.23E-08,8.94E-08,3.35E-08,2.41E-08,2.23E-08,8.94E-08,3.35E-08,2.41E-08,2.23E-08,8.94E-08,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,2.837442922
529,"Canada, Kwakshua Mouth",-127.9611,51.64579,11/22/2017 13:00,6/23/2019 15:00,Temperate,7.9,0,13875,13875,2.17E-08,1.15E-08,1.05E-08,5.92E-08,4.03E-08,2.75E-08,2.39E-08,8.88E-08,5.04E-08,3.73E-08,3.61E-08,1.05E-07,5.04E-08,3.73E-08,3.61E-08,1.05E-07,5.04E-08,3.73E-08,3.61E-08,1.05E-07,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,1.583789954
530,"Canada, Kwakume Inlet",-127.8763,51.70431,10/16/2016 23:00,9/1/2019 14:00,Temperate,8.8,22.4992061,25192,19524,1.12E-08,6.18E-09,5.79E-09,2.78E-08,2.64E-08,1.72E-08,1.46E-08,6.50E-08,3.40E-08,2.41E-08,1.98E-08,7.93E-08,3.40E-08,2.41E-08,1.98E-08,7.93E-08,3.40E-08,2.41E-08,1.98E-08,7.93E-08,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,2.875684932
531,"Canada, Louisa Bay",-128.3875,52.1019,11/22/2017 13:00,3/21/2019 13:00,Temperate,7.8,0,11617,11617,7.77E-09,5.39E-09,5.21E-09,1.73E-08,1.90E-08,1.49E-08,1.39E-08,3.95E-08,2.61E-08,2.12E-08,1.91E-08,4.57E-08,2.61E-08,2.12E-08,1.91E-08,4.57E-08,2.61E-08,2.12E-08,1.91E-08,4.57E-08,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,1.326027397
532,"Canada, Manley ",-128.1996,51.80093,10/14/2016 23:00,7/26/2020 11:00,Temperate,5.8,17.93076389,33133,27192,1.29E-08,8.32E-09,7.53E-09,3.33E-08,2.66E-08,2.07E-08,1.88E-08,5.65E-08,3.50E-08,2.77E-08,2.72E-08,6.31E-08,3.50E-08,2.77E-08,2.72E-08,6.31E-08,3.50E-08,2.77E-08,2.72E-08,6.31E-08,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,3.782191781
533,"Canada, McMullin NE",-128.4067,52.07047,10/14/2016 23:00,8/8/2019 13:00,Temperate,10.3,34.24157645,24663,16218,1.20E-08,6.59E-09,5.25E-09,3.30E-08,2.33E-08,1.56E-08,1.29E-08,5.46E-08,3.08E-08,2.11E-08,1.81E-08,6.48E-08,3.08E-08,2.11E-08,1.81E-08,6.48E-08,3.08E-08,2.11E-08,1.81E-08,6.48E-08,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,2.815296804
534,"Canada, McMullin South",-128.4031,52.05014,10/14/2016 23:00,8/8/2019 14:00,Temperate,7.3,34.24018813,24664,16219,1.01E-08,7.94E-09,8.13E-09,1.98E-08,2.32E-08,1.89E-08,1.60E-08,4.78E-08,3.12E-08,2.49E-08,2.40E-08,5.78E-08,3.12E-08,2.49E-08,2.40E-08,5.78E-08,3.12E-08,2.49E-08,2.40E-08,5.78E-08,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,2.815410959
535,"Canada, McNaughton ",-128.2322,51.9554,11/22/2017 13:00,8/28/2018 11:00,Temperate,7.8,0,6695,6695,4.14E-09,3.24E-09,3.06E-09,8.89E-09,1.37E-08,1.04E-08,1.11E-08,2.72E-08,2.02E-08,1.61E-08,1.89E-08,3.71E-08,2.02E-08,1.61E-08,1.89E-08,3.71E-08,2.02E-08,1.61E-08,1.89E-08,3.71E-08,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,0.764155251
536,"Canada, Mercury ",-128.0711,51.7439,10/14/2016 23:00,7/15/2020 10:00,Temperate,7.8,33.43981989,32868,21877,1.38E-08,8.73E-09,8.16E-09,3.38E-08,2.68E-08,2.01E-08,1.78E-08,6.25E-08,3.41E-08,2.59E-08,2.37E-08,7.51E-08,3.41E-08,2.59E-08,2.37E-08,7.51E-08,3.41E-08,2.59E-08,2.37E-08,7.51E-08,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,3.751940639
537,"Canada, Mustang - North Herring",-128.0531,51.81301,10/14/2016 23:00,9/1/2019 10:00,Temperate,7.8,22.45997781,25236,19568,1.27E-08,7.12E-09,7.33E-09,3.21E-08,2.90E-08,2.01E-08,2.02E-08,6.65E-08,3.71E-08,2.75E-08,2.46E-08,8.35E-08,3.71E-08,2.75E-08,2.46E-08,8.35E-08,3.71E-08,2.75E-08,2.46E-08,8.35E-08,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,2.880707763
538,"Canada, Nalau ",-128.098,51.7842,10/15/2016 23:00,7/24/2020 14:00,Temperate,7.4,18.80897653,33064,26845,1.77E-08,1.28E-08,1.18E-08,3.92E-08,2.96E-08,2.32E-08,2.08E-08,6.20E-08,3.63E-08,2.92E-08,2.56E-08,7.56E-08,3.63E-08,2.92E-08,2.56E-08,7.56E-08,3.63E-08,2.92E-08,2.56E-08,7.56E-08,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,3.774315068
539,"Canada, South Nalau Island",-128.0316,51.7511,11/22/2017 13:00,3/28/2019 8:00,Temperate,7.8,0,11780,11780,7.35E-09,5.36E-09,5.78E-09,1.54E-08,1.85E-08,1.54E-08,1.76E-08,3.16E-08,2.55E-08,2.19E-08,2.33E-08,4.03E-08,2.55E-08,2.19E-08,2.33E-08,4.03E-08,2.55E-08,2.19E-08,2.33E-08,4.03E-08,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,1.344634703
540,"Canada, Namu - North Herring",-127.8646,51.86617,10/14/2016 23:00,8/17/2020 10:00,Temperate,7.8,24.12061794,33660,25541,2.33E-08,9.19E-09,7.17E-09,7.63E-08,4.12E-08,2.35E-08,1.97E-08,1.12E-07,5.04E-08,3.06E-08,2.59E-08,1.26E-07,5.04E-08,3.06E-08,2.59E-08,1.26E-07,5.04E-08,3.06E-08,2.59E-08,1.26E-07,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,3.842351598
541,"Canada, North Beach",-128.1404,51.66712,10/14/2016 23:00,7/10/2019 15:00,Temperate,7.8,23.61800659,23969,18308,1.10E-08,7.29E-09,6.53E-09,2.63E-08,2.36E-08,1.75E-08,1.65E-08,5.54E-08,3.11E-08,2.34E-08,2.03E-08,6.83E-08,3.11E-08,2.34E-08,2.03E-08,6.83E-08,3.11E-08,2.34E-08,2.03E-08,6.83E-08,Margot Hessing-Lewis,Same as PI,Margot Hessing-Lewis,spatial_block_108,2.736073059
